TrackerID,FMSID,Title,Summary,CurrentPhase,DesignPercentComplete,ProcurementPercentComplete,ConstructionPercentComplete,DesignStart,DesignProjectedCompletion,DesignAdjustedCompletion,DesignActualCompletion,ProcurementStart,ProcurementProjectedCompletion,ProcurementAdjustedCompletion,ProcurementActualCompletion,ConstructionStart,ConstructionProjectedCompletion,ConstructionAdjustedCompletion,ConstructionActualCompletion,TotalFunding,ProjectLiaison,LastUpdated,FundingSource,name,ParkID,Latitude,Longitude,Borough
6636,846 P-204HECK,Heckscher Playground Synthetic Turf Field Construction and Sports Courts Reconstruction,"This project will construct a new synthetic turf field with walking track and spectator bleachers, and reconstruct the basketball courts, handball courts, benches, landscaping, and lighting at Heckscher Playground.",completed,100,100,100,08/01/2014 12:00:00 AM,04/01/2015 12:00:00 AM,,05/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,01/01/2016 12:00:00 AM,,09/01/2015 12:00:00 AM,10/01/2015 12:00:00 AM,10/01/2016 12:00:00 AM,,06/01/2016 12:00:00 AM,"$2,250,000",Davey Ives,07/11/2021 12:00:00 AM,"Borough President, City Council",Linden Street between Wilson Avenue and Central Avenue,B139,40.695115,-73.91826833,Brooklyn
9838,846 P-4ELMPRK,Helen Marshall Playground Synthetic Turf Field Construction,This project will construct a synthetic turf field at Helen Marshall Playground.,design,5,0,0,03/01/2021 12:00:00 AM,,,,,,,,,,,,Between $5 million and $10 million,Joanne Amagrande,07/11/2021 12:00:00 AM,City Council,100th Street between 24th Avenue and 25th Avenue,Q373,40.7656574,-73.870668,Queens
6131,846 P-6BLD14A,Queens General Comfort Station and Facility Reconstruction (QG-1613MA),This project will reconstruct comfort stations and facilities at various parks and recreation locations in Queens.,completed,100,100,100,04/01/2013 12:00:00 AM,05/01/2013 12:00:00 AM,,08/01/2014 12:00:00 AM,08/01/2014 12:00:00 AM,05/01/2015 12:00:00 AM,01/01/2017 12:00:00 AM,12/01/2016 12:00:00 AM,03/01/2017 12:00:00 AM,03/01/2019 12:00:00 AM,,06/01/2018 12:00:00 AM,"$1,744,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,"Mayoral, City Council",25 Av Bet 98 and 100 Sts,Q373,40.765529,-73.871412,Queens
6131,846 P-6BLD14A,Queens General Comfort Station and Facility Reconstruction (QG-1613MA),This project will reconstruct comfort stations and facilities at various parks and recreation locations in Queens.,completed,100,100,100,04/01/2013 12:00:00 AM,05/01/2013 12:00:00 AM,,08/01/2014 12:00:00 AM,08/01/2014 12:00:00 AM,05/01/2015 12:00:00 AM,01/01/2017 12:00:00 AM,12/01/2016 12:00:00 AM,03/01/2017 12:00:00 AM,03/01/2019 12:00:00 AM,,06/01/2018 12:00:00 AM,"$1,744,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,"Mayoral, City Council","Fresh Meadows La., Kissena Blvd., bet. Oak Ave., Underhill., and Booth Memorial Ave.",Q024,40.747718,-73.809495,Queens
1023,846 P-4031272,Helen Marshall Playground Reconstruction,This project will reconstruct the playground and handball courts at Helen Marshall (PS 127) Playground.,completed,100,100,100,12/01/2011 12:00:00 AM,10/01/2012 12:00:00 AM,07/01/2017 12:00:00 AM,08/01/2017 12:00:00 AM,08/01/2017 12:00:00 AM,05/01/2018 12:00:00 AM,03/01/2019 12:00:00 AM,02/01/2019 12:00:00 AM,03/01/2019 12:00:00 AM,03/01/2020 12:00:00 AM,,01/01/2020 12:00:00 AM,"$1,850,000",Joanne Amagrande,07/11/2021 12:00:00 AM,"Mayoral, City Council",25th Avenue between 98th Street and 100th Street,Q373,40.76557944,-73.87080778,Queens
9971,,Marble Hill Playground Dog Run Construction,This project will construct a dog run at Marble Hill Playground.,proposed,0,0,0,,,,,,,,,,,,,Less than $1 million,,07/11/2021 12:00:00 AM,City Council,Marble Hill Avenue between West 228th Street and West 230th Street,X202,40.877489,-73.908166,Bronx
3458,846 P-4BWIDEJ,Queens General Site Work (QG-811M),"This project will reconstruct play equipment, safety surfacing, pavements, fencing, tennis courts, handball courts and plantings at various parks in Queens.",completed,100,100,100,02/01/2011 12:00:00 AM,,,04/01/2011 12:00:00 AM,04/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,,01/01/2012 12:00:00 AM,03/01/2012 12:00:00 AM,09/01/2013 12:00:00 AM,02/01/2013 12:00:00 AM,09/01/2013 12:00:00 AM,"$1,521,000",Joanne Amagrande,07/11/2021 12:00:00 AM,"Borough President, City Council",104 Ave. bet. 225 St. and 227 St.,Q133B,40.710482,-73.729613,Queens
3458,846 P-4BWIDEJ,Queens General Site Work (QG-811M),"This project will reconstruct play equipment, safety surfacing, pavements, fencing, tennis courts, handball courts and plantings at various parks in Queens.",completed,100,100,100,02/01/2011 12:00:00 AM,,,04/01/2011 12:00:00 AM,04/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,,01/01/2012 12:00:00 AM,03/01/2012 12:00:00 AM,09/01/2013 12:00:00 AM,02/01/2013 12:00:00 AM,09/01/2013 12:00:00 AM,"$1,521,000",Joanne Amagrande,07/11/2021 12:00:00 AM,"Borough President, City Council",Poppenhusen Ave. bet. 115 St. and College Pl.,Q009,40.79306,-73.851707,Queens
3458,846 P-4BWIDEJ,Queens General Site Work (QG-811M),"This project will reconstruct play equipment, safety surfacing, pavements, fencing, tennis courts, handball courts and plantings at various parks in Queens.",completed,100,100,100,02/01/2011 12:00:00 AM,,,04/01/2011 12:00:00 AM,04/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,,01/01/2012 12:00:00 AM,03/01/2012 12:00:00 AM,09/01/2013 12:00:00 AM,02/01/2013 12:00:00 AM,09/01/2013 12:00:00 AM,"$1,521,000",Joanne Amagrande,07/11/2021 12:00:00 AM,"Borough President, City Council","Fresh Meadows La., Kissena Blvd., bet. Oak Ave., Underhill., and Booth Memorial Ave.",Q024,40.745346,-73.804829,Queens
1048111,846 P-6GDRL15,Pelham Bay Park Guiderail Installation,This project will install a Cor-Ten steel beam guiderail in Pelham Bay Park.,completed,100,100,100,01/01/2016 12:00:00 AM,04/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,05/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,"$163,000",Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral State,,X039,40.864824,-73.808121,Bronx
3458,846 P-4BWIDEJ,Queens General Site Work (QG-811M),"This project will reconstruct play equipment, safety surfacing, pavements, fencing, tennis courts, handball courts and plantings at various parks in Queens.",completed,100,100,100,02/01/2011 12:00:00 AM,,,04/01/2011 12:00:00 AM,04/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,,01/01/2012 12:00:00 AM,03/01/2012 12:00:00 AM,09/01/2013 12:00:00 AM,02/01/2013 12:00:00 AM,09/01/2013 12:00:00 AM,"$1,521,000",Joanne Amagrande,07/11/2021 12:00:00 AM,"Borough President, City Council",N Conduit Av bet 118 St & Lefferts Blvd,Q096A,40.666301,-73.823187,Queens
3458,846 P-4BWIDEJ,Queens General Site Work (QG-811M),"This project will reconstruct play equipment, safety surfacing, pavements, fencing, tennis courts, handball courts and plantings at various parks in Queens.",completed,100,100,100,02/01/2011 12:00:00 AM,,,04/01/2011 12:00:00 AM,04/01/2011 12:00:00 AM,12/01/2011 12:00:00 AM,,01/01/2012 12:00:00 AM,03/01/2012 12:00:00 AM,09/01/2013 12:00:00 AM,02/01/2013 12:00:00 AM,09/01/2013 12:00:00 AM,"$1,521,000",Joanne Amagrande,07/11/2021 12:00:00 AM,"Borough President, City Council",173 St and 137 Av,Q427,40.673863,-73.769065,Queens
1939,846 P-218D17G,Lott House Landscape Reconstruction,"This project will construct a vegetable garden, orchard, hedgerow, windbreak, ornamental plantings, a portion of the farm drive, custom seating, a drinking fountain, an outhouse and a wellhouse at the Lott House.",completed,100,100,100,10/01/2008 12:00:00 AM,,,07/01/2011 12:00:00 AM,07/01/2011 12:00:00 AM,04/01/2012 12:00:00 AM,,10/01/2012 12:00:00 AM,05/01/2013 12:00:00 AM,04/01/2014 12:00:00 AM,05/01/2015 12:00:00 AM,05/01/2015 12:00:00 AM,"$1,052,000",Davey Ives,07/11/2021 12:00:00 AM,City Council,1940 East 36th Street,B433,40.610211,-73.932512,Brooklyn
7108,846 P-108HHPK,Henry Hudson Park Basketball and Handball Courts Reconstruction,This project will reconstruct the basketball and handball courts at Henry Hudson Park.,completed,100,100,100,10/01/2015 12:00:00 AM,10/01/2016 12:00:00 AM,,12/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,09/01/2018 12:00:00 AM,08/01/2018 12:00:00 AM,10/01/2018 12:00:00 AM,10/01/2019 12:00:00 AM,,09/01/2019 12:00:00 AM,"$2,500,000",Michelle Martell,07/11/2021 12:00:00 AM,"City Council, State",Kappock Street between Independence Avenue and Palisade Avenue,X080,40.88089583,-73.92090333,Bronx
7031,846 P-3CPIJAK,Henry M. Jackson Playground Reconstruction,"This project will reconstruct the basketball and handball courts, planting, fencing and asphalt and concrete pavement at Henry M. Jackson Playground.",completed,100,100,100,01/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,,01/01/2016 12:00:00 AM,01/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,08/01/2017 12:00:00 AM,,06/01/2017 12:00:00 AM,"$1,921,000",Steve Simon,07/11/2021 12:00:00 AM,Mayoral,"Jackson, Madison, Henry Street",M228,40.71397194,-73.98150472,Manhattan
5177,846 P-203D17E,Von King Cultural Arts Center Multipurpose Room Reconstruction,This project will reconstruct the multipurpose room and fire alarm system at Von King Cultural Arts Center in Herbert Von King Park.,construction,100,100,92.16,09/01/2013 12:00:00 AM,07/01/2014 12:00:00 AM,01/01/2015 12:00:00 AM,08/01/2016 12:00:00 AM,08/01/2016 12:00:00 AM,05/01/2017 12:00:00 AM,07/01/2017 12:00:00 AM,06/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,03/01/2019 12:00:00 AM,12/01/2021 12:00:00 AM,,"$6,636,000",Davey Ives,07/11/2021 12:00:00 AM,"Mayoral, City Council","Tompkins Avenue, Marcy Avenue, Lafayette Avenue, Greene Avenue",B088,40.68967194,-73.94661972,Brooklyn
6107,846 SANDY5-05,Heritage Park Operations Building Demolition (Hurricane Sandy),"This project will demolish the operations building at Heritage Park (Blissenbach Marina), which was damaged by Hurricane Sandy.",completed,100,100,100,06/01/2013 12:00:00 AM,,,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,10/01/2014 12:00:00 AM,05/01/2016 12:00:00 AM,04/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,"$1,245,000",Joseph Homsey,07/11/2021 12:00:00 AM,"Mayoral, Federal",Richmond Terrace and Tompkins Court,R160,40.64117,-74.12266917,Staten Island
9841,,MacNeil Park Waterfront Reconstruction,This project will reconstruct the seawalls and rip-rap along the waterfront at MacNeil Park.,proposed,0,0,0,,,,,,,,,,,,,Between $5 million and $10 million,Joanne Amagrande,07/11/2021 12:00:00 AM,City Council,Poppenhusen Avenue and East River between 115th Street and College Place,Q009,40.794063631319,-73.851870142679,Queens
9267,846 P-407MCNS,MacNeil Park Steps Construction,This project will construct at step seating overlook along the waterfront and reconstruct a staircase at MacNeil Park.,procurement,100,40,0,11/01/2018 12:00:00 AM,11/01/2019 12:00:00 AM,,11/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,08/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,,,,,,Less than $1 million,Joanne Amagrande,07/11/2021 12:00:00 AM,"Borough President, City Council",Poppenhusen Avenue between 115th Street and College Place,Q009,40.794413546645,-73.852539380328,Queens
9440,846 P-407MCN4,MacNeil Park Entrances Reconstruction,This project will reconstruct two park entrances at MacNeil Park.,procurement,100,5,0,03/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,,03/01/2021 12:00:00 AM,03/01/2021 12:00:00 AM,12/01/2021 12:00:00 AM,,,,,,,Less than $1 million,Joanne Amagrande,07/11/2021 12:00:00 AM,,Poppenhusen Avenue between 115th Street and College Place,Q009,40.792015,-73.850879,Queens
5978,846 P-407MPSW,MacNeil Park Esplanade Reconstruction,This project will reconstruct the esplanade in MacNeil Park.,completed,100,100,100,06/01/2013 12:00:00 AM,06/01/2015 12:00:00 AM,09/01/2015 12:00:00 AM,12/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,09/01/2017 12:00:00 AM,01/01/2018 12:00:00 AM,11/01/2017 12:00:00 AM,02/01/2018 12:00:00 AM,08/01/2019 12:00:00 AM,,05/01/2019 12:00:00 AM,"$4,992,000",Joanne Amagrande,07/11/2021 12:00:00 AM,"Mayoral, Borough President, City Council","Poppenhusen Avenue, East River, 115th Street, College Place",Q009,40.79305972,-73.85170667,Queens
1321111,846 P-5ALTARF,High Rock Park Altamont House Roof Reconstruction,This project will reconstruct the roof of the Altamont House in High Rock Park.,design-procurement,30,40,0,04/01/2021 12:00:00 AM,04/01/2022 12:00:00 AM,,,04/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,,,,,,,Less than $1 million,Cristin Leoutsakos,07/11/2021 12:00:00 AM,Mayoral,,R088,40.583253,-74.122959,Staten Island
7305,,Highbridge Park Community Garden Reconstruction,,proposed,0,0,0,,,,,,,,,,,,,Less than $1 million,,07/11/2021 12:00:00 AM,City Council,,M037,40.854849,-73.924303,Manhattan
8693,846 P-311HCTR,Highbridge Bathhouse Boiler Reconstruction and Air Conditioning Construction,"This project will reconstruct boilers and related plumbing and provide a new heating, ventilating, and air conditioning system for Highbridge Bathhouse.",construction,100,100,0,12/01/2016 12:00:00 AM,03/01/2018 12:00:00 AM,11/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,08/01/2019 12:00:00 AM,04/01/2021 12:00:00 AM,04/01/2021 12:00:00 AM,09/01/2021 12:00:00 AM,09/01/2022 12:00:00 AM,,,"$3,801,000",Steve Simon,07/11/2021 12:00:00 AM,Mayoral,2301 Amsterdam Avenue,M037,40.842611,-73.933389,Manhattan
8749,846 P-3ANCH02,Highbridge Anchor Park Reconstruction Phase II,"This project will reconstruct Adventure Playground and Sunken Playground, install park pathway lighting to the historic High Bridge, and construct a new synthetic turf practice field at Highbridge Park.",completed,100,100,100,05/01/2017 12:00:00 AM,05/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,03/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,06/01/2019 12:00:00 AM,07/01/2019 12:00:00 AM,01/01/2021 12:00:00 AM,,11/01/2020 12:00:00 AM,"$13,411,000",Steve Simon,07/11/2021 12:00:00 AM,Mayoral,Along Edgecombe Avenue between West 163rd and West 166th Streets,M037,40.836316,-73.936713,Manhattan
8999,846 P-3QUISCS,Quisqueya Playground Comfort Station Reconstruction,This project will reconstruct the comfort station in Quisqueya Playground in Highbridge Park.,procurement,100,5,0,04/01/2018 12:00:00 AM,04/01/2019 12:00:00 AM,06/01/2021 12:00:00 AM,06/01/2021 12:00:00 AM,06/01/2021 12:00:00 AM,03/01/2022 12:00:00 AM,07/01/2021 12:00:00 AM,,,,,,Between $1 million and $3 million,Steve Simon,07/11/2021 12:00:00 AM,Mayoral,Amsterdam Avenue between West 179th Street and West 180th Street,M037,40.847228,-73.931197,Manhattan
9330,846 NDF-DYMAN,Highbridge Park Dyckman Rest Reconstruction,The project will reconstruct Dyckman Rest in Highbridge Park with a playground and seating areas.,design,30,0,0,02/01/2021 12:00:00 AM,02/01/2022 12:00:00 AM,,,,,,,,,,,Between $5 million and $10 million,Steve Simon,07/11/2021 12:00:00 AM,Mayoral,"Dyckman Street, Nagle Avenue, Fort George Hill",M037,40.860746,-73.924506,Manhattan
8767,846 P-3ANCH03,Highbridge Park Comfort Station Construction,This project will construct a comfort station in Highbridge Park.,construction,100,100,0,09/01/2017 12:00:00 AM,09/01/2018 12:00:00 AM,,09/01/2018 12:00:00 AM,09/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,12/01/2020 12:00:00 AM,02/01/2021 12:00:00 AM,07/01/2021 12:00:00 AM,10/01/2022 12:00:00 AM,,,"$4,242,000",Steve Simon,07/11/2021 12:00:00 AM,Mayoral,Edgecombe Avenue between West 164th Street and West 165th Street,M037,40.836991,-73.936528,Manhattan
2569,846 P-312HBBS,Highbridge Park Brush Stairway Reconstruction,This project will demolish and reconstruct the Brush Stairway in Highbridge Park,completed,100,100,100,05/01/2009 12:00:00 AM,01/01/2010 12:00:00 AM,11/01/2010 12:00:00 AM,11/01/2010 12:00:00 AM,11/01/2010 12:00:00 AM,08/01/2011 12:00:00 AM,,07/01/2011 12:00:00 AM,09/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,"$792,000",Steve Simon,07/11/2021 12:00:00 AM,"Borough President, Private",Near West 158th Street between Edgecombe Avenue and Harlem River Drive,M037,40.832462,-73.939358,Manhattan
1190,846 P-104HGBG,Highbridge Park Step Street Reconstruction,This project will restore the step street and surrounding landscape in Highbridge Park.,construction,100,100,74,08/01/2011 12:00:00 AM,06/01/2015 12:00:00 AM,09/01/2018 12:00:00 AM,09/01/2018 12:00:00 AM,09/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,01/01/2020 12:00:00 AM,01/01/2020 12:00:00 AM,03/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,,,"$6,700,000",Michelle Martell,07/11/2021 12:00:00 AM,"Mayoral, Borough President, City Council, Federal",West 170th Street between University Avenue and Sedgwick Avenue,X120,40.84204472,-73.92671528,Bronx
5937,846 P-311HWTR,Highbridge Park Water Tower Reconstruction,This project will reconstruct the water tower in Highbridge Park.,construction,100,100,94,07/01/2014 12:00:00 AM,03/01/2016 12:00:00 AM,04/01/2018 12:00:00 AM,03/01/2018 12:00:00 AM,03/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,05/01/2019 12:00:00 AM,05/01/2019 12:00:00 AM,09/01/2019 12:00:00 AM,04/01/2021 12:00:00 AM,07/01/2021 12:00:00 AM,,"$5,044,000",Steve Simon,07/11/2021 12:00:00 AM,"Mayoral, City Council",West 173rd Street and Amsterdam Avenue,M037,40.844314,-73.931137,Manhattan
8988,846 P-3ANCH04,Highbridge Anchor Park Reconstruction Phase I,"This project will reconstruct the staircase and pathways, including pavement, drainage, lighting and planting, in Highbridge Park.",construction,100,100,95.1,11/01/2016 12:00:00 AM,12/01/2017 12:00:00 AM,,12/01/2017 12:00:00 AM,12/01/2017 12:00:00 AM,09/01/2018 12:00:00 AM,01/01/2019 12:00:00 AM,12/01/2018 12:00:00 AM,12/01/2018 12:00:00 AM,06/01/2020 12:00:00 AM,04/01/2021 12:00:00 AM,,"$10,755,000",Steve Simon,07/11/2021 12:00:00 AM,"Mayoral, City Council",West 181st Street to Dyckman Street,M037,40.842556,-73.933545,Manhattan
8784,,Highland Park Ridgewood Reservoir Site Restoration,This project will enhance the natural environment and site features at Ridgewood Reservoir.,proposed,0,0,0,,,,,,,,,,,,,Between $1 million and $3 million,,07/11/2021 12:00:00 AM,Mayoral,,Q020,40.689235,-73.886492,Queens
8885,846 NDF-HLDN5,Highland Park Pedestrian Paths and Sidewalks Reconstruction,This project will reconstruct the sidewalk and improve pedestrian access along a portion of Highland Boulevard.,construction,100,100,78,11/01/2017 12:00:00 AM,11/01/2018 12:00:00 AM,,11/01/2018 12:00:00 AM,11/01/2018 12:00:00 AM,08/01/2019 12:00:00 AM,01/01/2020 12:00:00 AM,11/01/2019 12:00:00 AM,09/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,,,"$1,036,000",Joanne Amagrande,07/11/2021 12:00:00 AM,Mayoral,Highland Boulevard between Jamaica Avenue and Vermont Place,Q020,40.686326,-73.885437,Queens
6121,846 P-4PLG13G,Queens General Site Work (QG-913M),"This multisite contract will reconstruct pavements, drainage, plantings, safety surface and general site work in Queens.",completed,100,100,100,01/01/2013 12:00:00 AM,05/01/2013 12:00:00 AM,,08/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,05/01/2014 12:00:00 AM,,06/01/2014 12:00:00 AM,09/01/2014 12:00:00 AM,03/01/2016 12:00:00 AM,04/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,"$1,178,000",Joanne Amagrande,07/11/2021 12:00:00 AM,Borough President,"Highland Boulevard, Jamaica Avenue, Jackie Robinson Parkway",Q020,40.690678,-73.886869,Queens
6121,846 P-4PLG13G,Queens General Site Work (QG-913M),"This multisite contract will reconstruct pavements, drainage, plantings, safety surface and general site work in Queens.",completed,100,100,100,01/01/2013 12:00:00 AM,05/01/2013 12:00:00 AM,,08/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,05/01/2014 12:00:00 AM,,06/01/2014 12:00:00 AM,09/01/2014 12:00:00 AM,03/01/2016 12:00:00 AM,04/01/2015 12:00:00 AM,07/01/2015 12:00:00 AM,"$1,178,000",Joanne Amagrande,07/11/2021 12:00:00 AM,Borough President,Peck Avenue & Harding Boulevard,Q300A1,40.741564,-73.777146,Queens
8835,846 P-205HPSB,Highland Park Stone Bridge Overlook Area Reconstruction,"This project will reconstruct the overlook area around the stone bridge with new pathways, reconstructing steps and stone walls in Highland Park.",procurement,100,40,0,04/01/2018 12:00:00 AM,10/01/2019 12:00:00 AM,,11/01/2019 12:00:00 AM,11/01/2019 12:00:00 AM,08/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,,,,,,Between $3 million and $5 million,Joanne Amagrande,07/11/2021 12:00:00 AM,City Council,"Highland Boulevard, Vermont Place, Jackie Robinson Parkway, Heath Place",Q020,40.684668,-73.891873,Queens
3534,846 P-4PNYC03,"Highland Park Perimeter Pathways, Fencing and Security Lighting Reconstruction","This project will reconstruct the perimeter pathways, fencing, and security lighting around Ridgewood Reservoir in Highland Park",completed,100,100,100,10/01/2008 12:00:00 AM,06/01/2009 12:00:00 AM,01/01/2010 12:00:00 AM,01/01/2010 12:00:00 AM,01/01/2010 12:00:00 AM,10/01/2010 12:00:00 AM,,03/01/2011 12:00:00 AM,05/01/2011 12:00:00 AM,02/01/2012 12:00:00 AM,09/01/2013 12:00:00 AM,09/01/2013 12:00:00 AM,"$6,744,000",Joanne Amagrande,07/11/2021 12:00:00 AM,Mayoral,"Highland Boulevard, Vermont Place, Jackie Robinson Parkway.",Q020,40.689536,-73.885507,Queens
